UDI,Product ID,timestamp,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
7854,L55033,2044-07-02 08:00:00,L,300.3,311.7,1317,56.5,7,0,0,0,0,0,0
7855,L55034,2044-07-03 08:00:00,L,300.3,311.8,1551,37.2,9,0,0,0,0,0,0
7856,M22715,2044-07-04 08:00:00,M,300.3,311.8,1592,32.1,11,0,0,0,0,0,0
7857,L55036,2044-07-05 08:00:00,L,300.4,311.8,1433,42.2,14,0,0,0,0,0,0
7858,L55037,2044-07-06 08:00:00,L,300.5,311.9,1432,43.1,16,0,0,0,0,0,0
7859,L55038,2044-07-07 08:00:00,L,300.5,311.9,1350,51.7,18,0,0,0,0,0,0
7860,M22719,2044-07-08 08:00:00,M,300.5,311.9,1370,44.8,20,0,0,0,0,0,0
7861,L55040,2044-07-09 08:00:00,L,300.5,312.0,1415,44.6,23,0,0,0,0,0,0
7862,L55041,2044-07-10 08:00:00,L,300.5,312.0,1498,42.9,25,0,0,0,0,0,0
7863,M22722,2044-07-11 08:00:00,M,300.5,312.0,1382,54.1,27,0,0,0,0,0,0
7864,M22723,2044-07-12 08:00:00,M,300.5,311.9,1511,44.5,30,0,0,0,0,0,0
7865,L55044,2044-07-13 08:00:00,L,300.5,311.9,1330,59.5,33,0,0,0,0,0,0
7866,L55045,2044-07-14 08:00:00,L,300.5,311.9,1383,50.5,35,0,0,0,0,0,0
7867,L55046,2044-07-15 08:00:00,L,300.5,311.9,1431,49.4,37,0,0,0,0,0,0
7868,L55047,2044-07-16 08:00:00,L,300.5,312.0,1461,38.1,39,0,0,0,0,0,0
7869,H37282,2044-07-17 08:00:00,H,300.4,311.9,1438,46.7,41,0,0,0,0,0,1
7870,M22729,2044-07-18 08:00:00,M,300.5,312.0,1779,27.7,46,0,0,0,0,0,0
7871,M22730,2044-07-19 08:00:00,M,300.6,312.1,1293,52.3,49,0,0,0,0,0,0
7872,L55051,2044-07-20 08:00:00,L,300.6,312.2,1308,54.7,52,0,0,0,0,0,0
7873,L55052,2044-07-21 08:00:00,L,300.6,312.3,1532,37.2,54,0,0,0,0,0,0
7874,L55053,2044-07-22 08:00:00,L,300.7,312.4,1470,38.6,56,0,0,0,0,0,0
7875,L55054,2044-07-23 08:00:00,L,300.7,312.3,1548,37.9,58,0,0,0,0,0,0
7876,L55055,2044-07-24 08:00:00,L,300.7,312.3,1898,24.0,60,0,0,0,0,0,0
7877,H37290,2044-07-25 08:00:00,H,300.7,312.2,1335,49.0,62,0,0,0,0,0,0
7878,L55057,2044-07-26 08:00:00,L,300.7,312.3,1420,53.8,67,0,0,0,0,0,0
7879,L55058,2044-07-27 08:00:00,L,300.7,312.3,1418,49.0,69,0,0,0,0,0,0
7880,M22739,2044-07-28 08:00:00,M,300.8,312.3,1535,40.3,71,0,0,0,0,0,0
7881,H37294,2044-07-29 08:00:00,H,300.7,312.4,1457,47.2,74,0,0,0,0,0,0
7882,L55061,2044-07-30 08:00:00,L,300.8,312.4,1493,39.1,79,0,0,0,0,0,0
7883,H37296,2044-07-31 08:00:00,H,300.7,312.3,1670,27.3,81,0,0,0,0,0,0
7884,H37297,2044-08-01 08:00:00,H,300.7,312.3,1446,45.4,86,0,0,0,0,0,0
7885,L55064,2044-08-02 08:00:00,L,300.8,312.4,1465,59.1,91,1,0,0,1,0,0
7886,L55065,2044-08-03 08:00:00,L,300.7,312.3,1590,36.3,93,0,0,0,0,0,0
7887,M22746,2044-08-04 08:00:00,M,300.6,312.2,2174,18.5,95,0,0,0,0,0,0
7888,L55067,2044-08-05 08:00:00,L,300.7,312.4,1590,37.9,98,0,0,0,0,0,0
7889,L55068,2044-08-06 08:00:00,L,300.7,312.3,1577,33.2,100,0,0,0,0,0,0
7890,M22749,2044-08-07 08:00:00,M,300.7,312.4,1371,61.7,102,0,0,0,0,0,0
7891,L55070,2044-08-08 08:00:00,L,300.8,312.4,1767,25.6,105,0,0,0,0,0,0
7892,L55071,2044-08-09 08:00:00,L,300.8,312.5,1517,39.2,107,0,0,0,0,0,0
7893,M22752,2044-08-10 08:00:00,M,300.9,312.6,1555,40.6,109,0,0,0,0,0,0
7894,L55073,2044-08-11 08:00:00,L,300.9,312.7,1416,43.8,112,0,0,0,0,0,0
7895,M22754,2044-08-12 08:00:00,M,300.8,312.6,1588,35.6,114,0,0,0,0,0,0
7896,L55075,2044-08-13 08:00:00,L,300.8,312.6,1422,50.0,117,0,0,0,0,0,0
7897,L55076,2044-08-14 08:00:00,L,300.8,312.6,1376,53.6,119,0,0,0,0,0,0
7898,L55077,2044-08-15 08:00:00,L,300.8,312.5,1434,50.7,121,0,0,0,0,0,0
7899,L55078,2044-08-16 08:00:00,L,300.8,312.5,1423,47.3,123,0,0,0,0,0,0
7900,L55079,2044-08-17 08:00:00,L,300.9,312.4,1364,52.5,125,0,0,0,0,0,0
7901,L55080,2044-08-18 08:00:00,L,300.8,312.4,1825,23.8,127,0,0,0,0,0,0
7902,L55081,2044-08-19 08:00:00,L,300.8,312.4,1365,44.5,129,0,0,0,0,0,0
7903,M22762,2044-08-20 08:00:00,M,300.7,312.3,1430,47.2,131,0,0,0,0,0,0
7904,L55083,2044-08-21 08:00:00,L,300.8,312.3,1435,44.8,134,0,0,0,0,0,0
7905,M22764,2044-08-22 08:00:00,M,300.8,312.4,1811,25.1,136,0,0,0,0,0,0
7906,M22765,2044-08-23 08:00:00,M,300.8,312.4,1465,43.7,139,0,0,0,0,0,0
7907,L55086,2044-08-24 08:00:00,L,300.9,312.4,1372,51.0,142,0,0,0,0,0,0
7908,L55087,2044-08-25 08:00:00,L,300.8,312.3,1858,26.3,144,0,0,0,0,0,0
7909,L55088,2044-08-26 08:00:00,L,300.7,312.3,1715,26.8,146,0,0,0,0,0,0
7910,L55089,2044-08-27 08:00:00,L,300.7,312.2,1590,38.5,148,0,0,0,0,0,0
7911,M22770,2044-08-28 08:00:00,M,300.8,312.2,1664,25.7,150,0,0,0,0,0,0
7912,L55091,2044-08-29 08:00:00,L,300.7,312.1,1512,36.9,153,0,0,0,0,0,0
7913,L55092,2044-08-30 08:00:00,L,300.7,312.1,1498,44.0,155,0,0,0,0,0,0
7914,L55093,2044-08-31 08:00:00,L,300.7,312.1,1395,41.9,157,0,0,0,0,0,0
7915,H37328,2044-09-01 08:00:00,H,300.7,312.1,1490,43.1,159,0,0,0,0,0,0
7916,H37329,2044-09-02 08:00:00,H,300.8,312.1,1527,35.1,164,0,0,0,0,0,0
7917,L55096,2044-09-03 08:00:00,L,300.8,312.1,1512,37.1,169,0,0,0,0,0,0
7918,L55097,2044-09-04 08:00:00,L,300.9,312.1,1474,42.4,171,0,0,0,0,0,0
7919,L55098,2044-09-05 08:00:00,L,300.8,312.1,1505,41.3,173,0,0,0,0,0,0
7920,L55099,2044-09-06 08:00:00,L,300.8,312.0,1496,40.0,175,0,0,0,0,0,0
7921,L55100,2044-09-07 08:00:00,L,300.8,312.0,1382,49.3,177,0,0,0,0,0,0
7922,L55101,2044-09-08 08:00:00,L,300.7,311.9,1419,47.7,179,0,0,0,0,0,0
7923,L55102,2044-09-09 08:00:00,L,300.7,311.9,1462,39.7,181,0,0,0,0,0,0
7924,M22783,2044-09-10 08:00:00,M,300.8,312.0,1450,45.0,183,0,0,0,0,0,0
7925,H37338,2044-09-11 08:00:00,H,300.7,311.9,1389,46.5,186,0,0,0,0,0,0
7926,M22785,2044-09-12 08:00:00,M,300.7,311.9,1697,28.2,191,0,0,0,0,0,0
7927,L55106,2044-09-13 08:00:00,L,300.7,311.9,1335,57.1,194,1,0,0,0,1,0
7928,L55107,2044-09-14 08:00:00,L,300.7,311.9,1476,42.0,196,0,0,0,0,0,0
7929,L55108,2044-09-15 08:00:00,L,300.6,311.7,1497,43.6,198,0,0,0,0,0,0
7930,M22789,2044-09-16 08:00:00,M,300.6,311.6,1669,29.2,200,0,0,0,0,0,0
7931,L55110,2044-09-17 08:00:00,L,300.6,311.6,1455,48.0,203,0,0,0,0,0,0
7932,L55111,2044-09-18 08:00:00,L,300.7,311.7,1499,38.4,205,0,0,0,0,0,0
7933,L55112,2044-09-19 08:00:00,L,300.7,311.8,1478,41.9,207,0,0,0,0,0,0
7934,L55113,2044-09-20 08:00:00,L,300.8,311.8,1928,21.8,209,0,0,0,0,0,0
7935,M22794,2044-09-21 08:00:00,M,300.8,311.9,1621,28.3,211,0,0,0,0,0,0
7936,M22795,2044-09-22 08:00:00,M,300.8,311.9,1356,44.3,214,0,0,0,0,0,0
7937,L55116,2044-09-23 08:00:00,L,300.8,311.7,1490,46.4,217,0,0,0,0,0,0
7938,L55117,2044-09-24 08:00:00,L,300.8,311.7,1578,31.4,219,0,0,0,0,0,0
7939,L55118,2044-09-25 08:00:00,L,300.8,311.7,1681,31.3,221,0,0,0,0,0,0
7940,L55119,2044-09-26 08:00:00,L,300.8,311.8,1417,43.4,223,0,0,0,0,0,0
7941,M22800,2044-09-27 08:00:00,M,300.7,311.7,1532,40.0,0,0,0,0,0,0,0
7942,M22801,2044-09-28 08:00:00,M,300.7,311.7,1499,38.9,3,0,0,0,0,0,0
7943,L55122,2044-09-29 08:00:00,L,300.8,311.7,1432,45.8,6,0,0,0,0,0,0
7944,L55123,2044-09-30 08:00:00,L,300.8,311.7,1753,29.0,8,0,0,0,0,0,0
7945,L55124,2044-10-01 08:00:00,L,300.8,311.7,1414,49.0,10,0,0,0,0,0,0
7946,L55125,2044-10-02 08:00:00,L,300.8,311.7,1655,32.2,12,0,0,0,0,0,0
7947,L55126,2044-10-03 08:00:00,L,300.8,311.6,1516,35.6,14,0,0,0,0,0,0
7948,L55127,2044-10-04 08:00:00,L,300.8,311.7,1426,45.5,16,0,0,0,0,0,0
7949,L55128,2044-10-05 08:00:00,L,300.8,311.7,1479,39.4,18,0,0,0,0,0,0
7950,M22809,2044-10-06 08:00:00,M,300.7,311.5,1569,36.4,20,0,0,0,0,0,0
7951,L55130,2044-10-07 08:00:00,L,300.8,311.6,1568,36.0,23,0,0,0,0,0,0
7952,M22811,2044-10-08 08:00:00,M,300.9,311.8,1843,24.5,25,0,0,0,0,0,0
7953,M22812,2044-10-09 08:00:00,M,300.9,311.9,1480,40.9,28,0,0,0,0,0,0
7954,L55133,2044-10-10 08:00:00,L,301.0,312.0,1447,36.8,31,0,0,0,0,0,0
7955,L55134,2044-10-11 08:00:00,L,301.0,311.9,1454,41.9,33,0,0,0,0,0,0
7956,M22815,2044-10-12 08:00:00,M,300.9,311.9,1310,56.1,35,0,0,0,0,0,0
7957,H37370,2044-10-13 08:00:00,H,300.9,311.9,1513,38.0,38,0,0,0,0,0,0
7958,H37371,2044-10-14 08:00:00,H,300.9,311.9,2140,16.5,43,0,0,0,0,0,0
7959,L55138,2044-10-15 08:00:00,L,301.0,312.1,1377,49.9,48,0,0,0,0,0,0
7960,L55139,2044-10-16 08:00:00,L,301.0,312.1,1585,32.3,50,0,0,0,0,0,0
7961,H37374,2044-10-17 08:00:00,H,301.1,312.2,1491,42.6,52,0,0,0,0,0,0
7962,L55141,2044-10-18 08:00:00,L,301.0,312.2,1264,59.0,57,0,0,0,0,0,0
7963,L55142,2044-10-19 08:00:00,L,301.0,312.2,1372,47.0,59,0,0,0,0,0,0
7964,L55143,2044-10-20 08:00:00,L,301.0,312.2,1510,39.9,61,0,0,0,0,0,0
7965,L55144,2044-10-21 08:00:00,L,300.9,312.1,1423,40.2,63,0,0,0,0,0,0
7966,L55145,2044-10-22 08:00:00,L,301.1,312.3,1464,35.3,65,0,0,0,0,0,0
7967,L55146,2044-10-23 08:00:00,L,301.0,312.2,1602,35.9,67,0,0,0,0,0,0
7968,M22827,2044-10-24 08:00:00,M,301.0,312.2,1629,32.6,69,0,0,0,0,0,0
7969,L55148,2044-10-25 08:00:00,L,300.9,312.2,1811,23.2,72,0,0,0,0,0,0
7970,L55149,2044-10-26 08:00:00,L,300.9,312.1,1711,28.8,74,0,0,0,0,0,0
7971,M22830,2044-10-27 08:00:00,M,300.9,312.1,1297,48.6,76,0,0,0,0,0,0
7972,L55151,2044-10-28 08:00:00,L,301.0,312.1,1405,46.1,79,0,0,0,0,0,0
7973,L55152,2044-10-29 08:00:00,L,301.1,312.2,1397,54.9,81,0,0,0,0,0,0
7974,L55153,2044-10-30 08:00:00,L,301.1,312.3,1682,29.7,83,0,0,0,0,0,0
7975,L55154,2044-10-31 08:00:00,L,301.2,312.3,1528,38.4,85,0,0,0,0,0,0
7976,M22835,2044-11-01 08:00:00,M,301.2,312.3,1548,38.3,87,0,0,0,0,0,0
7977,H37390,2044-11-02 08:00:00,H,301.2,312.4,1395,47.8,90,0,0,0,0,0,0
7978,L55157,2044-11-03 08:00:00,L,301.2,312.4,1378,59.0,95,0,0,0,0,0,0
7979,L55158,2044-11-04 08:00:00,L,301.2,312.4,1480,53.5,97,0,0,0,0,0,0
7980,M22839,2044-11-05 08:00:00,M,301.2,312.4,1428,36.6,99,0,0,0,0,0,0
7981,M22840,2044-11-06 08:00:00,M,301.2,312.4,1505,39.6,102,0,0,0,0,0,0
7982,L55161,2044-11-07 08:00:00,L,301.0,312.3,1445,36.4,105,0,0,0,0,0,0
7983,L55162,2044-11-08 08:00:00,L,301.0,312.3,1488,42.6,107,0,0,0,0,0,0
7984,L55163,2044-11-09 08:00:00,L,301.0,312.2,1601,33.0,109,0,0,0,0,0,0
7985,L55164,2044-11-10 08:00:00,L,301.0,312.3,1550,34.9,111,0,0,0,0,0,0
7986,L55165,2044-11-11 08:00:00,L,301.0,312.2,1540,34.1,113,0,0,0,0,0,0
7987,L55166,2044-11-12 08:00:00,L,301.1,312.3,1587,34.5,115,0,0,0,0,0,0
7988,H37401,2044-11-13 08:00:00,H,301.0,312.2,1489,40.3,117,0,0,0,0,0,0
7989,L55168,2044-11-14 08:00:00,L,301.1,312.3,1486,34.9,122,0,0,0,0,0,0
7990,L55169,2044-11-15 08:00:00,L,301.1,312.4,1430,37.9,124,0,0,0,0,0,0
7991,M22850,2044-11-16 08:00:00,M,301.1,312.4,1809,25.1,126,0,0,0,0,0,0
7992,L55171,2044-11-17 08:00:00,L,301.1,312.3,1534,39.0,129,0,0,0,0,0,0
7993,M22852,2044-11-18 08:00:00,M,301.1,312.3,1852,25.9,131,0,0,0,0,0,0
7994,L55173,2044-11-19 08:00:00,L,301.1,312.3,1595,31.9,134,0,0,0,0,0,0
7995,L55174,2044-11-20 08:00:00,L,301.0,312.3,1424,43.5,136,0,0,0,0,0,0
7996,L55175,2044-11-21 08:00:00,L,301.0,312.2,1776,28.8,138,0,0,0,0,0,0
7997,M22856,2044-11-22 08:00:00,M,301.0,312.2,1499,41.5,140,0,0,0,0,0,0
7998,M22857,2044-11-23 08:00:00,M,301.0,312.2,2710,9.7,143,1,0,0,1,0,0
7999,L55178,2044-11-24 08:00:00,L,300.9,312.1,1359,51.7,146,0,0,0,0,0,0
8000,M22859,2044-11-25 08:00:00,M,300.9,312.1,1617,31.0,148,0,0,0,0,0,0
8001,M22860,2044-11-26 08:00:00,M,300.8,312.0,1443,53.3,151,0,0,0,0,0,0
8002,L55181,2044-11-27 08:00:00,L,300.8,312.0,1374,50.2,154,0,0,0,0,0,0
8003,M22862,2044-11-28 08:00:00,M,300.9,312.1,1851,23.0,156,0,0,0,0,0,0
8004,M22863,2044-11-29 08:00:00,M,300.8,312.0,1274,67.3,159,0,0,0,0,0,0
8005,L55184,2044-11-30 08:00:00,L,300.9,312.0,1533,44.0,162,0,0,0,0,0,0
8006,L55185,2044-12-01 08:00:00,L,300.8,312.0,1477,37.3,164,0,0,0,0,0,0
8007,L55186,2044-12-02 08:00:00,L,300.9,312.1,1462,46.0,166,0,0,0,0,0,0
8008,M22867,2044-12-03 08:00:00,M,301.0,312.1,1664,28.4,168,0,0,0,0,0,0
8009,L55188,2044-12-04 08:00:00,L,300.8,311.9,1414,41.1,171,0,0,0,0,0,0
8010,H37423,2044-12-05 08:00:00,H,300.9,312.0,2129,17.8,173,0,0,0,0,0,0
8011,L55190,2044-12-06 08:00:00,L,300.8,311.8,1323,61.1,178,0,0,0,0,0,0
8012,L55191,2044-12-07 08:00:00,L,300.8,311.8,1427,43.3,180,0,0,0,0,0,0
8013,M22872,2044-12-08 08:00:00,M,300.9,312.0,1375,56.1,182,0,0,0,0,0,0
8014,M22873,2044-12-09 08:00:00,M,300.9,312.0,1402,50.7,185,0,0,0,0,0,0
8015,L55194,2044-12-10 08:00:00,L,300.9,312.0,1500,44.2,188,0,0,0,0,0,0
8016,M22875,2044-12-11 08:00:00,M,301.0,312.0,1558,37.5,190,0,0,0,0,0,0
8017,M22876,2044-12-12 08:00:00,M,300.9,312.0,1447,41.4,193,0,0,0,0,0,0
8018,L55197,2044-12-13 08:00:00,L,301.0,312.0,1518,39.3,196,0,0,0,0,0,0
8019,L55198,2044-12-14 08:00:00,L,301.0,311.9,1889,23.5,198,0,0,0,0,0,0
8020,L55199,2044-12-15 08:00:00,L,301.0,312.1,1675,30.7,200,0,0,0,0,0,0
8021,H37434,2044-12-16 08:00:00,H,300.9,312.0,1720,27.9,202,0,0,0,0,0,0
8022,M22881,2044-12-17 08:00:00,M,301.0,312.0,1499,34.6,207,0,0,0,0,0,0
8023,L55202,2044-12-18 08:00:00,L,300.9,312.0,1441,43.8,210,0,0,0,0,0,0
8024,H37437,2044-12-19 08:00:00,H,300.9,312.0,1397,42.7,212,0,0,0,0,0,0
8025,L55204,2044-12-20 08:00:00,L,300.9,312.0,1493,38.7,217,0,0,0,0,0,0
8026,M22885,2044-12-21 08:00:00,M,300.8,312.0,1422,50.7,219,0,0,0,0,0,0
8027,L55206,2044-12-22 08:00:00,L,300.7,311.9,1399,50.2,222,1,0,0,0,1,0
8028,L55207,2044-12-23 08:00:00,L,300.6,311.9,1425,44.9,224,0,0,0,0,0,0
8029,L55208,2044-12-24 08:00:00,L,300.6,311.8,1501,44.8,226,0,0,0,0,0,0
8030,M22889,2044-12-25 08:00:00,M,300.6,311.9,1629,35.3,0,0,0,0,0,0,0
8031,L55210,2044-12-26 08:00:00,L,300.6,312.0,1490,42.2,3,0,0,0,0,0,0
8032,L55211,2044-12-27 08:00:00,L,300.7,312.0,1550,32.4,5,0,0,0,0,0,0
8033,L55212,2044-12-28 08:00:00,L,300.8,312.0,1416,46.5,7,0,0,0,0,0,0
8034,L55213,2044-12-29 08:00:00,L,300.7,311.9,1485,38.8,9,0,0,0,0,0,0
8035,L55214,2044-12-30 08:00:00,L,300.7,311.8,1564,36.8,11,0,0,0,0,0,0
8036,L55215,2044-12-31 08:00:00,L,300.7,311.7,1910,19.7,13,0,0,0,0,0,0
8037,L55216,2045-01-01 08:00:00,L,300.7,311.7,1460,46.1,15,0,0,0,0,0,0
8038,L55217,2045-01-02 08:00:00,L,300.7,311.8,1603,34.1,17,0,0,0,0,0,0
8039,L55218,2045-01-03 08:00:00,L,300.7,311.8,1486,47.3,19,0,0,0,0,0,0
8040,L55219,2045-01-04 08:00:00,L,300.8,311.9,1560,31.8,21,0,0,0,0,0,0
8041,L55220,2045-01-05 08:00:00,L,300.8,311.9,1498,39.3,23,0,0,0,0,0,0
8042,H37455,2045-01-06 08:00:00,H,300.8,311.9,1431,48.5,25,0,0,0,0,0,0
8043,L55222,2045-01-07 08:00:00,L,300.8,311.9,1486,45.1,30,0,0,0,0,0,0
8044,L55223,2045-01-08 08:00:00,L,300.7,311.9,1486,35.8,32,0,0,0,0,0,0
8045,L55224,2045-01-09 08:00:00,L,300.7,311.8,1441,38.1,34,0,0,0,0,0,0
8046,M22905,2045-01-10 08:00:00,M,300.7,311.9,1366,55.1,36,0,0,0,0,0,0
8047,L55226,2045-01-11 08:00:00,L,300.6,311.8,1471,41.4,39,0,0,0,0,0,0
8048,L55227,2045-01-12 08:00:00,L,300.6,311.9,1463,38.2,41,0,0,0,0,0,0
8049,L55228,2045-01-13 08:00:00,L,300.6,311.9,1413,41.3,43,0,0,0,0,0,0
8050,H37463,2045-01-14 08:00:00,H,300.6,311.9,1604,30.5,45,0,0,0,0,0,0
8051,L55230,2045-01-15 08:00:00,L,300.7,312.0,1401,51.1,50,0,0,0,0,0,0
8052,L55231,2045-01-16 08:00:00,L,300.6,311.8,1652,27.2,52,0,0,0,0,0,0
8053,L55232,2045-01-17 08:00:00,L,300.5,311.9,1403,45.7,54,0,0,0,0,0,0
8054,L55233,2045-01-18 08:00:00,L,300.5,311.9,1887,21.7,56,0,0,0,0,0,0
8055,L55234,2045-01-19 08:00:00,L,300.4,311.8,1405,47.9,58,0,0,0,0,0,0
8056,H37469,2045-01-20 08:00:00,H,300.2,311.6,1496,41.1,60,0,0,0,0,0,0
8057,L55236,2045-01-21 08:00:00,L,300.1,311.5,1499,43.4,65,0,0,0,0,0,0
8058,L55237,2045-01-22 08:00:00,L,300.2,311.5,1549,37.2,67,0,0,0,0,0,0
8059,L55238,2045-01-23 08:00:00,L,300.3,311.6,1515,44.9,69,0,0,0,0,0,0
8060,L55239,2045-01-24 08:00:00,L,300.2,311.6,1540,37.7,71,0,0,0,0,0,0
8061,H37474,2045-01-25 08:00:00,H,300.2,311.5,1426,44.3,73,0,0,0,0,0,0
8062,M22921,2045-01-26 08:00:00,M,300.2,311.6,1465,41.4,78,0,0,0,0,0,0
8063,M22922,2045-01-27 08:00:00,M,300.3,311.6,1359,54.1,81,0,0,0,0,0,0
8064,M22923,2045-01-28 08:00:00,M,300.3,311.7,1551,36.4,84,0,0,0,0,0,0
8065,L55244,2045-01-29 08:00:00,L,300.5,311.8,1596,34.8,87,0,0,0,0,0,0
8066,M22925,2045-01-30 08:00:00,M,300.5,311.9,1670,26.3,89,0,0,0,0,0,0
8067,L55246,2045-01-31 08:00:00,L,300.4,311.9,1868,21.3,92,0,0,0,0,0,0
8068,M22927,2045-02-01 08:00:00,M,300.6,312.0,1490,39.8,94,0,0,0,0,0,0
8069,M22928,2045-02-02 08:00:00,M,300.5,311.9,1676,35.2,97,0,0,0,0,0,0
8070,M22929,2045-02-03 08:00:00,M,300.5,311.9,1875,22.1,100,0,0,0,0,0,0
8071,M22930,2045-02-04 08:00:00,M,300.5,312.0,1867,23.0,103,0,0,0,0,0,0
8072,L55251,2045-02-05 08:00:00,L,300.5,312.0,1646,29.5,106,0,0,0,0,0,0
8073,H37486,2045-02-06 08:00:00,H,300.5,312.0,1375,43.2,108,0,0,0,0,0,0
8074,L55253,2045-02-07 08:00:00,L,300.5,312.0,1558,36.7,113,0,0,0,0,0,0
8075,L55254,2045-02-08 08:00:00,L,300.4,312.0,1631,34.9,115,0,0,0,0,0,0
8076,L55255,2045-02-09 08:00:00,L,300.4,312.0,1366,43.0,117,0,0,0,0,0,0
8077,L55256,2045-02-10 08:00:00,L,300.3,311.8,1360,48.0,119,0,0,0,0,0,0
8078,L55257,2045-02-11 08:00:00,L,300.3,311.8,1547,39.7,121,0,0,0,0,0,0
8079,L55258,2045-02-12 08:00:00,L,300.3,311.7,1571,31.2,123,0,0,0,0,0,0
8080,L55259,2045-02-13 08:00:00,L,300.2,311.5,1528,36.1,125,0,0,0,0,0,0
8081,H37494,2045-02-14 08:00:00,H,300.2,311.5,1432,43.6,127,0,0,0,0,0,0
8082,L55261,2045-02-15 08:00:00,L,300.2,311.6,1356,53.5,132,0,0,0,0,0,0
8083,H37496,2045-02-16 08:00:00,H,300.1,311.5,1422,46.2,134,0,0,0,0,0,0
8084,L55263,2045-02-17 08:00:00,L,300.1,311.4,1438,42.2,139,0,0,0,0,0,0
8085,L55264,2045-02-18 08:00:00,L,300.2,311.4,1483,44.4,141,0,0,0,0,0,0
8086,L55265,2045-02-19 08:00:00,L,300.2,311.4,1331,49.8,143,0,0,0,0,0,0
8087,L55266,2045-02-20 08:00:00,L,300.2,311.4,1463,37.5,145,0,0,0,0,0,0
8088,L55267,2045-02-21 08:00:00,L,300.1,311.4,1446,40.6,147,0,0,0,0,0,0
8089,L55268,2045-02-22 08:00:00,L,300.1,311.4,1356,45.7,149,0,0,0,0,0,0
8090,L55269,2045-02-23 08:00:00,L,300.1,311.3,1676,30.3,151,0,0,0,0,0,0
8091,L55270,2045-02-24 08:00:00,L,300.1,311.4,1910,23.0,153,0,0,0,0,0,0
8092,L55271,2045-02-25 08:00:00,L,300.2,311.6,1375,56.9,155,0,0,0,0,0,0
8093,M22952,2045-02-26 08:00:00,M,300.2,311.6,1513,40.8,157,0,0,0,0,0,0
8094,L55273,2045-02-27 08:00:00,L,300.2,311.6,1511,35.7,160,0,0,0,0,0,0
8095,H37508,2045-02-28 08:00:00,H,300.2,311.6,1662,28.8,162,0,0,0,0,0,0
8096,L55275,2045-03-01 08:00:00,L,300.2,311.7,1493,48.3,167,0,0,0,0,0,0
8097,M22956,2045-03-02 08:00:00,M,300.2,311.7,1555,37.4,169,0,0,0,0,0,0
8098,L55277,2045-03-03 08:00:00,L,300.3,311.7,1452,41.5,172,0,0,0,0,0,0
8099,L55278,2045-03-04 08:00:00,L,300.2,311.6,1500,39.0,174,0,0,0,0,0,0
8100,L55279,2045-03-05 08:00:00,L,300.2,311.7,1603,30.5,176,0,0,0,0,0,0
8101,L55280,2045-03-06 08:00:00,L,300.3,311.7,1682,27.8,178,0,0,0,0,0,0
8102,L55281,2045-03-07 08:00:00,L,300.3,311.8,1567,37.7,180,0,0,0,0,0,0
8103,L55282,2045-03-08 08:00:00,L,300.3,311.8,1413,46.0,182,0,0,0,0,0,0
8104,M22963,2045-03-09 08:00:00,M,300.3,311.9,1429,41.6,184,0,0,0,0,0,0
8105,L55284,2045-03-10 08:00:00,L,300.3,311.9,1692,31.5,187,0,0,0,0,0,0
8106,L55285,2045-03-11 08:00:00,L,300.4,311.9,1476,48.7,189,0,0,0,0,0,0
8107,M22966,2045-03-12 08:00:00,M,300.4,312.0,1596,30.4,191,0,0,0,0,0,0
8108,H37521,2045-03-13 08:00:00,H,300.3,311.9,1390,49.0,194,0,0,0,0,0,0
8109,M22968,2045-03-14 08:00:00,M,300.3,311.8,1607,33.7,199,0,0,0,0,0,0
8110,L55289,2045-03-15 08:00:00,L,300.3,311.7,1821,26.3,202,0,0,0,0,0,0
8111,H37524,2045-03-16 08:00:00,H,300.3,311.8,2141,18.5,204,0,0,0,0,0,0
8112,M22971,2045-03-17 08:00:00,M,300.4,311.8,1553,33.1,209,1,1,0,0,0,0
8113,M22972,2045-03-18 08:00:00,M,300.4,311.8,1442,45.1,0,0,0,0,0,0,0
8114,L55293,2045-03-19 08:00:00,L,300.4,311.7,1459,45.6,3,0,0,0,0,0,0
8115,H37528,2045-03-20 08:00:00,H,300.4,311.8,2496,13.5,5,0,0,0,0,0,0
8116,L55295,2045-03-21 08:00:00,L,300.4,311.8,1367,57.2,10,0,0,0,0,0,0
8117,L55296,2045-03-22 08:00:00,L,300.3,311.8,2004,19.6,12,0,0,0,0,0,0
8118,L55297,2045-03-23 08:00:00,L,300.3,311.7,1406,47.5,14,0,0,0,0,0,0
8119,L55298,2045-03-24 08:00:00,L,300.3,311.8,1548,33.0,16,0,0,0,0,0,0
8120,L55299,2045-03-25 08:00:00,L,300.3,311.7,1333,55.2,18,0,0,0,0,0,0
8121,L55300,2045-03-26 08:00:00,L,300.2,311.6,1767,26.4,20,0,0,0,0,0,0
8122,L55301,2045-03-27 08:00:00,L,300.2,311.6,1827,27.0,22,0,0,0,0,0,0
8123,M22982,2045-03-28 08:00:00,M,300.2,311.6,1533,46.4,24,0,0,0,0,0,0
8124,H37537,2045-03-29 08:00:00,H,300.2,311.5,1515,36.8,27,0,0,0,0,0,0
8125,L55304,2045-03-30 08:00:00,L,300.2,311.4,1568,41.0,32,0,0,0,0,0,0
